publishedTimeText,simpleText,votes,author,isReply,isHearted,isPinned,isPaid,paidAmount,isSponsor,sponsorshipMonths,cleaned_text
2 years ago,Adashtu bega nimgu one M subsriber agli. bro nivu shrama pattu videos madtidira phala nidhana adru ollede agutte 🙌🙌🙌,0,@ljl1922,false,false,false,false,,false,,Adashtu bega nimgu one M subsriber agli bro nivu shrama pattu videos madtidira phala nidhana adru ollede agutte :raisinghands::raisinghands::raisinghands:
2 years ago,Both are kannadigas.... proud moment...,0,@manojgiraganvi8085,false,false,false,false,,false,,Both are kannadigas proud moment
2 years ago,Habhbbbaaaahaa🤧❤️ Ebruu Serko  Bitraaa Ennu Next Level☺️ Brothers,0,@_.mr__04._,false,false,false,false,,false,,Habhbbbaaaahaa:sneezingface::redheart: Ebruu Serko Bitraaa Ennu Next Level:smilingface: Brothers
2 years ago,Super annatamma yavag badri afganitahan enda,0,@aravindaru253,false,false,false,false,,false,,Super annatamma yavag badri afganitahan enda
2 years ago,Off agni sthana dinda baduki Banda namma hemmeya kannadiga makkalige jai,0,@lokeshaloki2150,false,false,false,false,,false,,Off agni sthana dinda baduki Banda namma hemmeya kannadiga makkalige jai
2 years ago,Bro konegu namm bro hatra torsidakke tumbaa dhnyavad galu 🙏🙏 bro tqsm,0,@KA-tb4of,false,false,false,false,,false,,Bro konegu namm bro hatra torsidakke tumbaa dhnyavad galu :foldedhands::foldedhands: bro tqsm
2 years ago,Bro video madata iri subscribe hechgatare bro,0,@hanamantagasimani9627,false,false,false,false,,false,,Bro video madata iri subscribe hechgatare bro
2 years ago,Bro nivu mado video skip madi nodoke manse agalla astu chenagiratte nanu world tour madbeku ankoneidde but nim chanel nodidre saku world tour madaste Kushi agatte tq so much bro,0,@krishnahegde7514,false,true,false,false,,false,,Bro nivu mado video skip madi nodoke manse agalla astu chenagiratte nanu world tour madbeku ankoneidde but nim chanel nodidre saku world tour madaste Kushi agatte tq so much bro
2 years ago,Nice ri,0,@Pm_classess,false,true,false,false,,false,,Nice ri
2 years ago,Hi Dr bro,0,@kingkohlifans6801,false,false,false,false,,false,,Hi Dr bro
2 years ago,Devru ni elli🤩,0,@akashgaming5396,false,false,false,false,,false,,Devru ni elli:starstruck:
2 years ago,Ontara 2 heros ottige madiro pan India movie noddang aytu guru...,0,@kirankannadiga_739,false,false,false,false,,false,,Ontara 2 heros ottige madiro pan India movie noddang aytu guru
2 years ago,Dr bro,0,@udaybharamawader1127,false,false,false,false,,false,,Dr bro
2 years ago,Nale sanje pakka 100k in one day advance congrates,0,@UNKNOWN-CAMPER,false,true,false,false,,false,,Nale sanje pakka 100k in one day advance congrates
2 years ago,Hi,0,@sheepfarming6423,false,true,false,false,,false,,Hi
2 years ago,Dr bro lohit bro and desert bro kannadada Legends,0,@visitam,false,true,false,false,,false,,Dr bro lohit bro and desert bro kannadada Legends
2 years ago,Hi Dr bro,0,@akashnagurka2862,false,true,false,false,,false,,Hi Dr bro
2 years ago,Nama kannadigar avalii,0,@vikasvvicky22,false,true,false,false,,false,,Nama kannadigar avalii
2 years ago,Nagodu 30 grm kodsi sir pay maduva bekadre,0,@jayantgouda1069,false,true,false,false,,false,,Nagodu 30 grm kodsi sir pay maduva bekadre
2 years ago,Fine,0,@mallikarjunaiahbs9163,false,true,false,false,,false,,Fine
2 years ago,Dr bro,0,@bestvideos7039,false,true,false,false,,false,,Dr bro
2 years ago,Ivella nododakke niminda namgu sadhya agtide❤️,0,@harishakm1473,false,true,false,false,,false,,Ivella nododakke niminda namgu sadhya agtide:redheart:
2 years ago,Bro apagan tripa mugita bro. Replay madi bro,0,@abdulkubsad1195,false,true,false,false,,false,,Bro apagan tripa mugita bro Replay madi bro
2 years ago,Two legends in one video,0,@anvithgaming,false,true,false,false,,false,,Two legends in one video
2 years ago,Hi Dr. Bro super,0,@praveenkashyap1723,false,true,false,false,,false,,Hi Dr Bro super
2 years ago,Super bro,0,@jaikrishna4559,false,true,false,false,,false,,Super bro
2 years ago,Gram alla kg lii eruthe adu😄,0,@vlmjs5387,false,true,false,false,,false,,Gram alla kg lii eruthe adu:grinningfacewithsmilingeyes:
2 years ago,Namaskar devru,0,@mouneshmounesh9607,false,true,false,false,,false,,Namaskar devru
2 years ago,Bro ads na bega mugsi  Length madbedi👍,0,@MrBobu_,false,true,false,false,,false,,Bro ads na bega mugsi Length madbedi:thumbsup:
2 years ago,Dubai enne angadi torsu.........,0,@karthik1988ful,false,true,false,false,,false,,Dubai enne angadi torsu
2 years ago,You say darm like a ram ram 🍺🍻,0,@vlogforyou0387,false,true,false,false,,false,,You say darm like a ram ram :beermug::clinkingbeermugs:
2 years ago,En guru nenne helde aavagle otge vlog madbidtriddiraa... Superb,0,@pradeepkumarn5825,false,true,false,false,,false,,En guru nenne helde aavagle otge vlog madbidtriddiraa Superb
2 years ago,5 kgs bro,0,@explorewithlokanath2032,false,true,false,false,,false,,5 kgs bro
2 years ago,Ebru superb ri,0,@karthiknani3643,false,true,false,false,,false,,Ebru superb ri
2 years ago,Superb bro,0,@karthiknani3643,false,true,false,false,,false,,Superb bro
2 years ago,Nan e video  goskra.. kaytha edde,0,@chandrashekaraiah.t.n.chan3846,false,true,false,false,,false,,Nan e video goskra kaytha edde
2 years ago,Dr.bro,0,@Hiriyur_Haidha,false,true,false,false,,false,,Drbro
2 years ago,Bro yavaga return bandrii Afghanistan endaa,0,@darshandarshan.s.n5427,false,true,false,false,,false,,Bro yavaga return bandrii Afghanistan endaa
2 years ago,Bro Naa anveshana help Naa maribedi,0,@ravikirand2106,false,true,false,false,,false,,Bro Naa anveshana help Naa maribedi
2 years ago,Cycle prices bro,0,@govindreddy6228,false,true,false,false,,false,,Cycle prices bro
2 years ago,Super 🔥,0,@prajwalkannadiga8737,false,true,false,false,,false,,Super :fire:
2 years ago,Super,0,@redpandagamez7914,false,true,false,false,,false,,Super
2 years ago,Dr bro alla dear bro adu guru,0,@maheshguttedar7884,false,true,false,false,,false,,Dr bro alla dear bro adu guru
2 years ago,Guru pak ge hogakke hagalva,0,@sunilkumarm9994,false,true,false,false,,false,,Guru pak ge hogakke hagalva
2 years ago,1kg china irabahudu,0,@raghavendrashebinakatti5664,false,false,false,false,,false,,1kg china irabahudu
2 years ago,Philippines super place,0,@tejascmboos4252,false,false,false,false,,false,,Philippines super place
2 years ago,FROM NAA ANVESHANA 💥💥💥,0,@aloneboy926,false,true,false,false,,false,,FROM NAA ANVESHANA :collision::collision::collision:
2 years ago,🤟🤟🤟,0,@sharathkumar1257,false,true,false,false,,false,,:loveyougesture::loveyougesture::loveyougesture:
2 years ago,2 lezend wow,0,@Ashwamedhaexpress28,false,false,false,false,,false,,2 lezend wow
2 years ago,Dr bro,0,@cmsyoutubchannel1941,false,false,false,false,,false,,Dr bro
2 years ago,Super bro,0,@UmeshUmesh-zv3mu,false,false,false,false,,false,,Super bro
2 years ago,Nanu kuda subscribe madde Dr bro suggest madidakke 💓,0,@allrounderabhi5212,false,false,false,false,,false,,Nanu kuda subscribe madde Dr bro suggest madidakke :beatingheart:
2 years ago,Bro Alli nodi Pubg championship  ede .............,0,@jeevakanndigagaming7143,false,false,false,false,,false,,Bro Alli nodi Pubg championship ede
2 years ago,Afghanistan mugitha,0,@sandeeppatilgc,false,false,false,false,,false,,Afghanistan mugitha
2 years ago,Lohith wow good dr.bro  gagaan na meet madira nice nan helidaku  ta tq enjoy the day,0,@siddalingaswamyhm2750,false,false,false,false,,false,,Lohith wow good drbro gagaan na meet madira nice nan helidaku ta tq enjoy the day
2 years ago,❤️,0,@adarshpoojary6457,false,false,false,false,,false,,:redheart:
2 years ago,Idu Brother's kannadigaru andre,0,@shivmb9269,false,false,false,false,,false,,Idu Brothers kannadigaru andre
2 years ago,Habibi come to Dubai dailoge super.....,0,@TheRaju1234567890,false,true,false,false,,false,,Habibi come to Dubai dailoge super
2 years ago,Dr bro nimma tara yaru agalla,0,@srinathsrinath3692,false,true,false,false,,false,,Dr bro nimma tara yaru agalla
2 years ago,Tqsm bro nam comment na opkondu Dr bro jothe video madidhakke🙏🙏🙏,0,@arungoni4486,false,true,false,false,,false,,Tqsm bro nam comment na opkondu Dr bro jothe video madidhakke:foldedhands::foldedhands::foldedhands:
2 years ago,Bro next trip japan,0,@vinodp1094,false,true,false,false,,false,,Bro next trip japan
1 year ago,"Anna ,tammana vishwa pariyatanege innu munde dinagalali oledagalli🙏",0,@arya521,false,false,false,false,,false,,Anna tammana vishwa pariyatanege innu munde dinagalali oledagalli:foldedhands:
2 years ago,250 gram,0,@Imakhil03,false,false,false,false,,false,,250 gram
2 years ago,Dr. Bro nivu itara beliyake yange sadya?,0,@thimmayyathimmu7121,false,true,false,false,,false,,Dr Bro nivu itara beliyake yange sadya
1 year ago,Super,0,@sandySdp332,false,false,false,false,,false,,Super
1 year ago (edited),Dr broooooo ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,@Sgowda370,false,false,false,false,,false,,Dr broooooo :redheart::redheart::redheart::redheart::redheart::redheart::redheart::redheart::redheart::redheart:
1 year ago,Dr bro,0,@bandenawaznawaz6391,false,false,false,false,,false,,Dr bro
1 year ago,Hine pakka iddidu bro cycle frnd,0,@Hulkworld200,false,false,false,false,,false,,Hine pakka iddidu bro cycle frnd
1 year ago,Love you bro,0,@Hulkworld200,false,false,false,false,,false,,Love you bro
1 year ago,Spr bro,0,@sumanths1741,false,false,false,false,,false,,Spr bro
1 year ago,"Nindu chanagiagala video, voicedis like",0,@kala526,false,false,false,false,,false,,Nindu chanagiagala video voicedis like
1 year ago,Super bro,0,@VarunKumar-1996,false,true,false,false,,false,,Super bro
1 year ago,Wow,0,@lakshmirao8640,false,true,false,false,,false,,Wow
1 year ago,Amazing,0,@YashovardhanKingCobra,false,true,false,false,,false,,Amazing
1 year ago,Excellent video,0,@mgreddy2801,false,false,false,false,,false,,Excellent video
1 year ago,Super.,0,@shailasuryadeva515,false,true,false,false,,false,,Super
1 year ago,Vonde video nalli nimna nodi thumba Khushi agtide super enjoy,0,@PurnaVibes,false,true,false,false,,false,,Vonde video nalli nimna nodi thumba Khushi agtide super enjoy
1 year ago,Dubainalli ibbaru Kannada blogs Santhosavaithu,0,@ramuc1483,false,true,false,false,,false,,Dubainalli ibbaru Kannada blogs Santhosavaithu
1 year ago,Hi,0,@Worldfamouskarnataka,false,true,false,false,,false,,Hi
1 year ago,Super bro,0,@lavanyagangadhar8959,false,true,false,false,,false,,Super bro
1 year ago,Superb bro,0,@sadhviswami4643,false,true,false,false,,false,,Superb bro
1 year ago,Namskara devru,0,@prasadsm562,false,true,false,false,,false,,Namskara devru
1 year ago,Dr bro ain illi,0,@prasadsm562,false,true,false,false,,false,,Dr bro ain illi
1 year ago,Insta dalli msg Madi bro,1,@Lohit_6533,true,false,false,false,,false,,Insta dalli msg Madi bro
1 year ago,"Namskara devruuu,, gagan broo",0,@madhurihprao226,false,true,false,false,,false,,Namskara devruuu gagan broo
1 year ago,50 to 60 lakh,0,@nethravathin1971,false,true,false,false,,false,,50 to 60 lakh
1 year ago,Koti illa bro,0,@nethravathin1971,false,true,false,false,,false,,Koti illa bro
1 year ago,Habibi andre en bro,0,@kumarayyappagangavathi4563,false,true,false,false,,false,,Habibi andre en bro
1 year ago,My fevert dr bro,0,@raguhatti9850,false,true,false,false,,false,,My fevert dr bro
1 year ago,Ah gold yestu antha rate kelbekalva bro main rate kelodhunne maruthbutralla nivu,0,@BTSCUTE183,false,true,false,false,,false,,Ah gold yestu antha rate kelbekalva bro main rate kelodhunne maruthbutralla nivu
1 year ago,Nice place,0,@rajesht2559,false,true,false,false,,false,,Nice place
1 year ago,Dr bro,0,@praveenhulu6605,false,false,false,false,,false,,Dr bro
1 year ago,"Hey idiot Dr bro help thagondu avnge bennalli churi hako kelsa madthiya naachike aagalva nin janmakke , avn help inda Africa ge hogi videos madkondu jothele idkondu avnginna munche neen videos hakthiya andre neen innentha drohi irbeku",0,@lathalatha6511,false,false,false,false,,false,,Hey idiot Dr bro help thagondu avnge bennalli churi hako kelsa madthiya naachike aagalva nin janmakke avn help inda Africa ge hogi videos madkondu jothele idkondu avnginna munche neen videos hakthiya andre neen innentha drohi irbeku
1 year ago,Namskara devru niven illi..,0,@mkiccha142,false,false,false,false,,false,,Namskara devru niven illi
1 year ago,I LOVE DR BRO,0,@satishamsatisham1385,false,true,false,false,,false,,I LOVE DR BRO
1 year ago,Super  dr bro,0,@shivumanvith2117,false,false,false,false,,false,,Super dr bro
1 year ago,1kg,0,@kushalgameg5649,false,false,false,false,,false,,1kg
1 year ago,Bro NAVu barbohuda,0,@kannadigayt6218,false,false,false,false,,false,,Bro NAVu barbohuda
1 year ago,40 gram,0,@manjugouda4413,false,false,false,false,,false,,40 gram
1 year ago,Super bro,0,@anandjohn-cb4xz,false,false,false,false,,false,,Super bro
1 year ago,Navu alle irodu naif alli gold souk alli,0,@aseefansifaafifa9301,false,false,false,false,,false,,Navu alle irodu naif alli gold souk alli
1 year ago,Avan yaaro innobba promoter ah. Dr bro nammavru,0,@niteshkumar069,false,false,false,false,,false,,Avan yaaro innobba promoter ah Dr bro nammavru
1 year ago,8000Gram,0,@hanibagalakot,false,false,false,false,,false,,8000Gram
1 year ago,Dubai nalli gold rate yestu antha helle ilvala....,0,@sushmithaminchu8274,false,false,false,false,,false,,Dubai nalli gold rate yestu antha helle ilvala
1 year ago,1424kg,0,@lokesh7112,false,false,false,false,,false,,1424kg
1 year ago,2kg,0,@mr_prajju55,false,false,false,false,,false,,2kg
1 year ago,Nammavaru 🤩😆🤩,0,@shekhimran4231,false,false,false,false,,false,,Nammavaru :starstruck::grinningsquintingface::starstruck:
1 year ago,Ladies ge  work from home course job ge suggest kodi,0,@manjulakshman4388,false,false,false,false,,false,,Ladies ge work from home course job ge suggest kodi
1 year ago,Go to Mumbai,0,@harsith-dm6tl,false,false,false,false,,false,,Go to Mumbai
1 year ago,Nam deesha enda gold na kaadhkondu ogerodu dubai,0,@gaganrao349,false,false,false,false,,false,,Nam deesha enda gold na kaadhkondu ogerodu dubai
1 year ago,Namaste devaru  nam sir nin bagge explain madidru ninu thumba famous,0,@Jeevan_23_official,false,false,false,false,,false,,Namaste devaru nam sir nin bagge explain madidru ninu thumba famous
1 year ago,1 KG,0,@kethank-zv4zi,false,false,false,false,,false,,1 KG
1 year ago,Dr bro  chanagidiya devru,0,@kingappu5940,false,false,false,false,,false,,Dr bro chanagidiya devru
1 year ago,5000 gram,0,@abdulwalikar7832,false,false,false,false,,false,,5000 gram
1 year ago,❤️❤️❤️,0,@proudindia5867,false,false,false,false,,false,,:redheart::redheart::redheart:
1 year ago,Wowwww,0,@nammasuraksha3057,false,false,false,false,,false,,Wo
1 year ago,Dr bro,0,@varundindwarcreative6428,false,false,false,false,,false,,Dr bro
1 year ago,Dr bro Na Copy madodu bidi firstu,0,@preethamhr-ln4cd,false,false,false,false,,false,,Dr bro Na Copy madodu bidi firstu
1 year ago,3 in 1 kannada legend YouTuber,0,@mdsr9246,false,false,false,false,,false,,3 in 1 kannada legend YouTuber
1 year ago,https://youtu.be/nRNg83mxbLU,0,@NammaKudlaTuluCoastalVlog,false,false,false,false,,false,,
1 year ago,Super anna nivu,0,@roopaknsanju6348,false,false,false,false,,false,,Super anna nivu
1 year ago,Hindi English gothilladavaru dubai nalli job madabahuda pls reply,0,@divyashanika8978,false,false,false,false,,false,,Hindi English gothilladavaru dubai nalli job madabahuda pls reply
1 year ago,Dr bro,0,@shivaprasadnirabidre9434,false,false,false,false,,false,,Dr bro
1 year ago,Spr nimge devaru olledh maadli🎉,0,@monisanthu8633,false,false,false,false,,false,,Spr nimge devaru olledh maadli:partypopper:
1 year ago,108 gm,0,@Siri65432,false,false,false,false,,false,,108 gm
1 year ago,Cycle prize estu bro?,0,@laxmihiremath6146,false,false,false,false,,false,,Cycle prize estu bro
1 year ago,Cycle beautiful? WTF,0,@kumarkrish5099,false,false,false,false,,false,,Cycle beautiful WTF
1 year ago,Bro no koodi bro nimd,0,@giftemotn784,false,false,false,false,,false,,Bro no koodi bro nimd
1 year ago,Dr bromet,0,@gayathrih-zl6pj,false,false,false,false,,false,,Dr bromet
1 year ago,Namma deshdalli aalovoru desha marthiddre madodelly banthu,0,@ivyshaji8887,false,false,false,false,,false,,Namma deshdalli aalovoru desha marthiddre madodelly banthu
1 year ago,Bro ninu ondhu sari kedarnath hogbeku broo plzzz,0,@maheshhitesh6297,false,false,false,false,,false,,Bro ninu ondhu sari kedarnath hogbeku broo plzzz
1 year ago,Dr bro,0,@Archana-j2f,false,false,false,false,,false,,Dr bro
1 year ago,Super,0,@AbdulShanmaz-cx9qj,false,false,false,false,,false,,Super
1 year ago,The Legend Dr.bro 💐💐💐💐,0,@shwethadhanu3837,false,false,false,false,,false,,The Legend Drbro :bouquet::bouquet::bouquet::bouquet:
1 year ago,Bro nanu ondu sala karkondu ogi bro,0,@johnwesly2396,false,false,false,false,,false,,Bro nanu ondu sala karkondu ogi bro
1 year ago,Dr Bro avarigoskara,0,@saraswathisarasa-ge5uk,false,false,false,false,,false,,Dr Bro avarigoskara
1 year ago,Nimma video nodidavaru cinema nodalararu annisutte nanage,0,@krishnabrai1150,false,false,false,false,,false,,Nimma video nodidavaru cinema nodalararu annisutte nanage
1 year ago,Zom zom maybe,0,@GaneshRkB,false,false,false,false,,false,,Zom zom maybe
1 year ago,800grm,0,@nanjundeshawrananjunda6748,false,false,false,false,,false,,800grm
1 year ago,❤❤❤❤,0,@BhartiPujeri-i3c,false,false,false,false,,false,,:redheart::redheart::redheart::redheart:
1 year ago,Abbibi come to anjanadari,0,@GaganMaligi-tz8lv,false,false,false,false,,false,,Abbibi come to anjanadari
1 year ago,Kannada mutthu bro,0,@sujithatsunil5528,false,false,false,false,,false,,Kannada mutthu bro
1 year ago,Idu gold suk market elnodidru chinna,0,@sandhyashetty1868,false,false,false,false,,false,,Idu gold suk market elnodidru chinna
1 year ago,Supper. Guru. Ninu.,0,@shivanandakan494,false,false,false,false,,false,,Supper Guru Ninu
1 year ago,Super bro🎉,0,@chethanam158,false,false,false,false,,false,,Super bro:partypopper:
1 year ago,2.k.g,0,@pushpalata3872,false,false,false,false,,false,,2kg
1 year ago,Dr.bro🎉,0,@MouneshMounesh-y8m,false,false,false,false,,false,,Drbro:partypopper:
1 year ago,Dr bro,0,@ravimravi75,false,false,false,false,,false,,Dr bro
1 year ago,Dr broo nimuna mite madbeku bro love you,0,@Ravanna_gaming,false,false,false,false,,false,,Dr broo nimuna mite madbeku bro love you
1 year ago,Housewife ge kelasa edeya sir onlain nalli,0,@shabanashabana4060,false,false,false,false,,false,,Housewife ge kelasa edeya sir onlain nalli
1 year ago (edited),Masala bulla andiddu nine thane,0,@somashekar9782,false,false,false,false,,false,,Masala bulla andiddu nine thane
1 year ago,Super,0,@DasappaDasappa-j6q,false,false,false,false,,false,,Super
1 year ago,En guru idhu bittre underwear 🩲 saha gold alli,0,@kiranshet9245,false,false,false,false,,false,,En guru idhu bittre underwear :briefs: saha gold alli
1 year ago,Super bro,0,@thimmappavrthimmeshvr9493,false,false,false,false,,false,,Super bro
8 months ago,100 grams,0,@shanmukhaiahshanmukhaiah,false,false,false,false,,false,,100 grams
9 months ago,Anna relevel placement plan exam yavag erate  explain madi,0,@Siddappashirabur,false,false,false,false,,false,,Anna relevel placement plan exam yavag erate explain madi
9 months ago,Hi,0,@maheshchivate9041,false,false,false,false,,false,,Hi
10 months ago,Dr bro,0,@use-srinivasnayak,false,false,false,false,,false,,Dr bro
10 months ago,"Super bro,s",0,@revathis1460,false,false,false,false,,false,,Super bros
10 months ago,50 gr,0,@pallavihandral4501,false,false,false,false,,false,,50 gr
11 months ago,Evudra nuvu,0,@sidbg6034,false,false,false,false,,false,,Evudra nuvu
11 months ago,Bro gold rate helaleilla..,0,@sushmitharavi460,false,false,false,false,,false,,Bro gold rate helaleilla
11 months ago,❤,0,@RavisuryaBhagya,false,false,false,false,,false,,:redheart:
11 months ago,Namgu job sigbodha brother,0,@deepakgawdadeepakgawda6178,false,false,false,false,,false,,Namgu job sigbodha brother
11 months ago,1000gram,0,@NavazMohammednavaz,false,false,false,false,,false,,1000gram
11 months ago,One kg,0,@TukaramKenikar,false,false,false,false,,false,,One kg
2 weeks ago,1000.,0,@DhanushGowda-gm2jm,false,false,false,false,,false,,1000
1 month ago,1 kg,0,@RanjanRanjan-,false,false,false,false,,false,,1 kg
2 months ago,Bele istu,0,@bheemuhalakatti9162,false,false,false,false,,false,,Bele istu
2 months ago,1000000kg❤,0,@RaghuRaghavendra-b2h,false,false,false,false,,false,,1000000kg:redheart:
3 months ago,Gold Prize kelidre ennu Maja ertittu,0,@Preetyaaa2002,false,false,false,false,,false,,Gold Prize kelidre ennu Maja ertittu
5 months ago,Hi,0,@ffgamingkannadiga9008,false,false,false,false,,false,,Hi
5 months ago,Dr.bro legend u tube,0,@ದೊಡ್ಮನೆಹುಡ್ಗಶಿವರಜ್ಕುಮಾರ,false,false,false,false,,false,,Drbro legend u tube
7 months ago,250,0,@arunkumararun5667,false,false,false,false,,false,,250
7 months ago,Hi,0,@akshyashenoyshenoy,false,false,false,false,,false,,Hi
8 months ago,Super bro,0,@dategginamani7747,false,false,false,false,,false,,Super bro
"﻿""publishedTimeText""",simpleText,votes,author,isReply,isHearted,isPinned,isPaid,paidAmount,isSponsor,sponsorshipMonths,simpleText
3 months ago,Yes 2024,7,@manoharyaliwal8530,true,false,false,false,,false,,Yes 2024
3 months ago,2:12,2,@pavanodiyana5222,true,false,false,false,,false,,2:12
3 months ago,https://youtube.com/@puneethns2085?si=-94HTdQi8e4zyAYX,0,@puneethns2085,true,false,false,false,,false,,
3 months ago,Me,1,@aparnas2212,true,false,false,false,,false,,Me
3 months ago,I'm ❤❤❤❤❤ uppi love u I'm yash fan,1,@Indain1947-y9z,true,false,false,false,,false,,Im :redheart::redheart::redheart::redheart::redheart: uppi love u Im yash fan
3 months ago,Me broo,1,@Shree_0408,true,false,false,false,,false,,Me broo
1 month ago,Me,2,@bruumeshumi8744,true,false,false,false,,false,,Me
1 month ago,Me🎉,0,@Sachin-h1f,true,false,false,false,,false,,Me:partypopper:
1 month ago,Me,0,@amazinglife_in,true,false,false,false,,false,,Me
1 year ago,🙏,23,@Lol-qy1dy,true,false,false,false,,false,,:foldedhands:
